,bbox_x1,bbox_y1,bbox_x2,bbox_y2,file_name,gray_scale,label,train/val
2237,68,135,389,282,02238.jpg,False,137,train
2238,55,41,969,673,02239.jpg,False,132,train
2239,185,495,1497,964,02240.jpg,False,3,train
2240,204,227,627,511,02241.jpg,False,26,val
2241,36,72,594,413,02242.jpg,False,63,train
2242,122,123,503,292,02243.jpg,False,168,train
2243,180,152,461,362,02244.jpg,False,21,train
2244,17,30,405,278,02245.jpg,False,47,train
2245,128,203,922,710,02246.jpg,False,163,val
2246,31,125,624,349,02247.jpg,False,113,train
2247,86,131,507,384,02248.jpg,False,78,train
2248,114,79,600,356,02249.jpg,False,177,train
2249,19,39,630,351,02250.jpg,False,187,train
2250,26,34,246,156,02251.jpg,False,91,train
2251,35,53,272,190,02252.jpg,False,161,train
2252,26,217,582,396,02253.jpg,False,20,train
2253,52,49,668,354,02254.jpg,False,123,train
2254,60,41,365,169,02255.jpg,False,180,train
2255,9,33,256,109,02256.jpg,False,21,train
2256,6,42,1022,366,02257.jpg,False,56,train
2257,51,81,655,408,02258.jpg,False,25,train
2258,14,19,450,274,02259.jpg,False,43,train
2259,24,180,605,398,02260.jpg,False,39,val
2260,76,31,574,261,02261.jpg,False,184,train
2261,57,112,543,316,02262.jpg,False,192,train
2262,89,129,532,412,02263.jpg,False,176,train
2263,162,87,567,318,02264.jpg,False,20,train
2264,39,72,653,462,02265.jpg,False,74,train
2265,67,44,180,113,02266.jpg,False,51,train
2266,28,67,479,284,02267.jpg,False,18,train
2267,90,65,546,397,02268.jpg,False,70,val
2268,13,124,1967,1464,02269.jpg,False,94,train
2269,137,164,761,421,02270.jpg,False,100,val
2270,18,24,250,166,02271.jpg,False,124,train
2271,41,31,753,468,02272.jpg,False,182,train
2272,228,83,1253,887,02273.jpg,False,22,train
2273,57,50,388,218,02274.jpg,False,3,train
2274,66,92,492,336,02275.jpg,False,108,val
2275,53,80,310,175,02276.jpg,False,56,train
2276,96,46,487,186,02277.jpg,False,136,train
2277,99,93,690,477,02278.jpg,False,131,val
2278,36,40,999,751,02279.jpg,False,193,val
2279,190,139,508,394,02280.jpg,False,131,train
2280,56,33,579,395,02281.jpg,False,92,train
2281,186,177,1284,819,02282.jpg,False,111,val
2282,8,48,296,194,02283.jpg,False,185,val
2283,16,45,291,157,02284.jpg,False,187,train
2284,1,5,396,213,02285.jpg,False,173,train
2285,125,339,2008,1332,02286.jpg,False,7,train
2286,12,20,377,281,02287.jpg,False,33,val
2287,151,20,551,221,02288.jpg,False,121,train
2288,54,19,233,147,02289.jpg,False,164,train
2289,65,15,232,116,02290.jpg,False,118,train
2290,17,53,607,443,02291.jpg,False,93,train
2291,2,15,83,61,02292.jpg,False,17,train
2292,37,415,1528,1060,02293.jpg,False,177,train
2293,40,35,424,256,02294.jpg,False,85,train
2294,8,141,618,344,02295.jpg,False,69,train
2295,101,66,555,407,02296.jpg,False,67,train
2296,32,62,603,423,02297.jpg,False,119,train
2297,82,103,973,669,02298.jpg,False,110,train
2298,131,15,459,205,02299.jpg,False,67,train
2299,13,10,298,194,02300.jpg,False,104,train
2300,54,75,449,300,02301.jpg,False,119,train
2301,50,168,937,501,02302.jpg,False,125,train
2302,27,151,623,391,02303.jpg,False,49,train
2303,38,74,244,179,02304.jpg,False,15,train
2304,83,64,269,158,02305.jpg,False,7,train
2305,29,95,557,375,02306.jpg,False,76,train
2306,11,43,472,232,02307.jpg,False,149,train
2307,44,79,584,392,02308.jpg,False,66,train
2308,25,86,306,245,02309.jpg,False,45,train
2309,20,102,376,225,02310.jpg,False,106,train
2310,56,1,394,176,02311.jpg,False,0,train
2311,49,117,386,265,02312.jpg,False,55,train
2312,33,114,434,293,02313.jpg,False,155,train
2313,18,63,445,267,02314.jpg,False,1,train
2314,9,42,581,395,02315.jpg,False,171,val
2315,27,235,665,465,02316.jpg,False,63,train
2316,21,6,623,453,02317.jpg,False,63,train
2317,31,67,573,332,02318.jpg,False,86,train
2318,41,225,957,579,02319.jpg,False,61,train
2319,8,36,268,198,02320.jpg,False,142,val
2320,37,342,1263,786,02321.jpg,False,159,train
2321,38,52,410,322,02322.jpg,False,174,train
2322,71,45,752,302,02323.jpg,False,24,train
2323,40,46,539,324,02324.jpg,False,25,val
2324,34,51,382,258,02325.jpg,False,14,train
2325,37,81,554,311,02326.jpg,False,9,train
2326,18,27,298,211,02327.jpg,False,147,train
2327,153,215,606,464,02328.jpg,False,100,train
2328,84,463,1915,1014,02329.jpg,False,103,train
2329,4,19,276,199,02330.jpg,False,161,train
2330,18,45,404,307,02331.jpg,False,194,train
2331,65,92,606,420,02332.jpg,False,194,train
2332,8,17,292,181,02333.jpg,False,110,train
2333,69,175,1133,643,02334.jpg,False,24,train
2334,52,69,259,208,02335.jpg,False,20,val
2335,71,83,266,174,02336.jpg,False,36,train
2336,39,151,492,392,02337.jpg,False,152,train
2337,31,40,183,154,02338.jpg,False,27,train
2338,26,26,268,160,02339.jpg,False,91,val
2339,47,220,980,715,02340.jpg,False,82,train
2340,10,52,194,109,02341.jpg,False,17,train
2341,72,156,500,322,02342.jpg,False,136,train
2342,34,19,254,159,02343.jpg,False,37,train
2343,614,9,1279,329,02344.jpg,False,193,val
2344,25,74,368,282,02345.jpg,False,109,train
2345,14,22,256,162,02346.jpg,False,101,train
2346,11,27,392,210,02347.jpg,False,67,train
2347,63,95,423,249,02348.jpg,False,106,val
2348,17,45,495,188,02349.jpg,False,184,train
2349,35,259,609,466,02350.jpg,False,16,val
2350,34,43,335,166,02351.jpg,False,133,train
2351,36,89,569,382,02352.jpg,False,42,train
2352,73,26,430,282,02353.jpg,False,133,train
2353,12,81,280,188,02354.jpg,False,61,train
2354,42,120,741,478,02355.jpg,False,181,val
2355,594,306,1520,1149,02356.jpg,False,138,train
2356,5,41,191,142,02357.jpg,False,160,train
2357,51,38,603,432,02358.jpg,False,168,train
2358,65,101,650,453,02359.jpg,False,6,train
2359,9,33,252,165,02360.jpg,False,105,train
2360,18,86,242,192,02361.jpg,False,120,val
2361,47,137,965,681,02362.jpg,False,125,train
2362,26,25,283,157,02363.jpg,False,0,val
2363,373,56,2663,1915,02364.jpg,False,2,train
2364,47,349,997,683,02365.jpg,False,73,val
2365,47,76,556,375,02366.jpg,False,148,train
2366,77,91,297,178,02367.jpg,False,28,train
2367,20,112,685,454,02368.jpg,False,65,val
2368,4,62,239,153,02369.jpg,False,75,train
2369,130,43,508,281,02370.jpg,False,24,train
2370,89,164,473,287,02371.jpg,False,96,train
2371,117,95,847,596,02372.jpg,False,82,train
2372,27,131,957,591,02373.jpg,False,166,train
2373,20,45,234,166,02374.jpg,False,135,train
2374,13,48,512,297,02375.jpg,False,109,train
2375,323,345,1052,806,02376.jpg,False,169,train
2376,79,386,765,615,02377.jpg,False,7,train
2377,105,88,252,156,02378.jpg,False,8,train
2378,1,11,653,336,02379.jpg,False,183,val
2379,114,193,1199,757,02380.jpg,False,111,train
2380,185,261,716,427,02381.jpg,False,38,train
2381,1,131,631,365,02382.jpg,False,181,train
2382,17,4,260,175,02383.jpg,False,87,train
2383,365,181,1895,1185,02384.jpg,False,98,val
2384,19,135,439,288,02385.jpg,False,123,train
2385,609,327,1047,560,02386.jpg,False,40,val
2386,1,16,302,205,02387.jpg,False,152,train
2387,21,29,463,290,02388.jpg,False,59,train
2388,67,14,606,474,02389.jpg,False,84,val
2389,131,96,1962,1470,02390.jpg,False,145,train
2390,56,63,367,245,02391.jpg,False,36,train
2391,17,13,197,115,02392.jpg,False,195,train
2392,101,141,719,450,02393.jpg,False,185,train
2393,33,87,468,278,02394.jpg,False,119,train
2394,99,157,479,307,02395.jpg,False,20,train
2395,21,50,627,394,02396.jpg,False,86,train
2396,46,240,1467,1115,02397.jpg,False,139,train
2397,81,62,1201,729,02398.jpg,False,85,val
2398,12,90,624,423,02399.jpg,False,120,train
2399,6,1,216,74,02400.jpg,False,17,train
2400,155,21,763,360,02401.jpg,False,192,train
2401,86,164,535,391,02402.jpg,False,57,train
2402,213,37,670,321,02403.jpg,False,146,train
2403,23,89,556,327,02404.jpg,False,119,train
2404,165,318,1135,923,02405.jpg,False,166,train
2405,37,67,610,350,02406.jpg,False,175,train
2406,49,42,200,167,02407.jpg,False,195,train
2407,15,90,999,616,02408.jpg,False,153,train
2408,18,22,444,272,02409.jpg,False,84,train
2409,16,46,251,185,02410.jpg,False,32,train
2410,182,64,435,281,02411.jpg,False,51,train
2411,198,196,907,643,02412.jpg,False,19,train
2412,70,67,689,410,02413.jpg,False,141,train
2413,19,40,291,182,02414.jpg,False,134,train
2414,412,350,1933,996,02415.jpg,False,78,train
2415,15,108,419,274,02416.jpg,False,27,train
2416,147,69,897,572,02417.jpg,False,190,train
2417,4,15,146,93,02418.jpg,False,160,train
2418,68,140,522,323,02419.jpg,False,29,val
2419,24,55,607,427,02420.jpg,False,48,val
2420,222,229,869,665,02421.jpg,False,158,val
2421,3,50,294,191,02422.jpg,False,50,train
2422,113,154,545,368,02423.jpg,False,186,train
2423,59,82,440,266,02424.jpg,False,192,train
2424,20,99,926,631,02425.jpg,False,153,train
2425,78,155,733,471,02426.jpg,False,34,train
2426,101,41,534,430,02427.jpg,False,45,train
2427,5,5,92,62,02428.jpg,False,122,val
2428,94,440,1049,917,02429.jpg,False,97,train
2429,53,145,570,384,02430.jpg,False,125,train
2430,47,155,999,581,02431.jpg,False,12,train
2431,12,84,672,421,02432.jpg,False,57,train
2432,70,58,253,141,02433.jpg,False,50,train
2433,1,47,639,438,02434.jpg,False,129,train
2434,74,89,422,341,02435.jpg,False,174,val
2435,33,117,587,408,02436.jpg,False,60,train
2436,117,116,571,393,02437.jpg,False,186,train
2437,7,41,787,431,02438.jpg,False,6,train
2438,13,103,624,414,02439.jpg,False,63,train
2439,103,163,1192,623,02440.jpg,False,88,train
2440,28,135,948,750,02441.jpg,False,19,train
2441,63,153,992,648,02442.jpg,False,66,train
2442,74,62,617,411,02443.jpg,False,123,train
2443,70,60,737,541,02444.jpg,False,112,train
2444,30,99,743,427,02445.jpg,False,47,train
2445,60,126,839,578,02446.jpg,False,152,val
2446,64,58,341,177,02447.jpg,False,173,val
2447,3,226,1017,621,02448.jpg,False,90,val
2448,61,150,595,378,02449.jpg,False,125,val
2449,51,99,595,382,02450.jpg,False,48,val
2450,29,11,269,159,02451.jpg,False,26,train
2451,20,44,249,161,02452.jpg,False,43,train
2452,24,61,450,306,02453.jpg,False,85,train
2453,50,167,605,392,02454.jpg,False,117,train
2454,79,97,563,353,02455.jpg,False,90,train
2455,40,38,224,155,02456.jpg,False,24,train
2456,126,227,885,551,02457.jpg,False,4,train
2457,25,57,520,297,02458.jpg,False,58,train
2458,12,171,623,423,02459.jpg,False,71,train
2459,14,39,252,154,02460.jpg,False,117,val
2460,19,62,952,526,02461.jpg,False,190,train
2461,2,12,639,437,02462.jpg,False,145,train
2462,51,138,926,525,02463.jpg,False,136,train
2463,18,99,615,433,02464.jpg,False,12,train
2464,225,113,437,266,02465.jpg,False,28,train
2465,105,10,788,596,02466.jpg,False,121,train
2466,26,18,698,468,02467.jpg,False,138,train
2467,80,366,951,637,02468.jpg,False,34,train
2468,46,35,762,418,02469.jpg,False,138,train
2469,142,230,1476,983,02470.jpg,False,129,train
2470,268,144,1645,1078,02471.jpg,False,150,train
2471,56,237,960,611,02472.jpg,False,95,train
2472,107,279,1146,618,02473.jpg,False,79,train
2473,182,155,1743,951,02474.jpg,False,13,train
2474,34,214,1567,979,02475.jpg,False,152,val
2475,80,10,376,306,02476.jpg,False,142,val
2476,156,1,1145,747,02477.jpg,False,179,val
2477,180,22,519,229,02478.jpg,False,20,val
2478,74,137,597,329,02479.jpg,False,82,train
2479,43,133,751,400,02480.jpg,False,33,train
2480,110,186,601,447,02481.jpg,False,181,train
2481,126,98,822,572,02482.jpg,False,124,train
2482,17,33,389,281,02483.jpg,False,87,train
2483,435,304,1008,622,02484.jpg,False,9,train
2484,51,109,627,453,02485.jpg,False,108,train
2485,5,5,303,158,02486.jpg,False,67,val
2486,79,136,913,635,02487.jpg,False,143,train
2487,35,201,730,466,02488.jpg,False,86,train
2488,1,49,202,148,02489.jpg,False,152,train
2489,44,140,597,344,02490.jpg,False,108,val
2490,47,154,598,369,02491.jpg,False,2,train
2491,26,60,373,255,02492.jpg,False,134,train
2492,9,41,1015,640,02493.jpg,False,43,val
2493,26,56,746,319,02494.jpg,False,85,train
2494,28,37,445,266,02495.jpg,False,184,train
2495,41,95,607,379,02496.jpg,False,117,train
2496,130,170,911,675,02497.jpg,False,143,val
2497,14,78,1005,709,02498.jpg,False,107,train
2498,49,163,733,438,02499.jpg,False,117,train
2499,17,28,330,218,02500.jpg,False,134,train
2500,1,159,400,286,02501.jpg,False,157,train
2501,85,266,1021,579,02502.jpg,False,66,train
2502,66,138,751,517,02503.jpg,False,67,train
2503,41,39,223,160,02504.jpg,False,27,train
2504,1,9,141,63,02505.jpg,False,17,train
2505,9,4,251,164,02506.jpg,False,107,train
2506,67,126,774,492,02507.jpg,False,164,train
2507,35,61,599,410,02508.jpg,False,108,train
2508,17,54,245,169,02509.jpg,False,32,train
2509,56,59,985,532,02510.jpg,False,170,val
2510,57,62,967,600,02511.jpg,False,131,train
2511,64,16,692,449,02512.jpg,False,86,train
2512,24,141,539,455,02513.jpg,False,153,train
2513,208,274,1549,997,02514.jpg,False,148,train
2514,25,18,241,168,02515.jpg,False,64,train
2515,113,93,390,273,02516.jpg,False,35,train
2516,102,195,675,504,02517.jpg,False,60,val
2517,1,20,229,194,02518.jpg,False,85,train
2518,147,434,1954,1233,02519.jpg,False,118,train
2519,68,86,547,336,02520.jpg,False,45,train
2520,162,154,470,301,02521.jpg,False,176,train
2521,96,299,967,705,02522.jpg,False,88,train
2522,43,26,776,569,02523.jpg,False,95,train
2523,15,11,262,196,02524.jpg,False,110,train
2524,217,330,1103,711,02525.jpg,False,184,train
2525,25,219,304,302,02526.jpg,False,159,train
2526,2,92,595,480,02527.jpg,False,171,train
2527,13,17,313,178,02528.jpg,False,38,train
2528,48,92,582,368,02529.jpg,False,183,train
2529,12,18,256,163,02530.jpg,False,161,train
2530,171,138,535,366,02531.jpg,False,88,train
2531,22,67,1408,859,02532.jpg,False,97,val
2532,15,150,626,452,02533.jpg,False,76,train
2533,198,213,589,377,02534.jpg,False,39,train
2534,66,82,673,564,02535.jpg,False,129,train
2535,92,84,564,402,02536.jpg,False,77,train
2536,37,36,246,157,02537.jpg,False,79,train
2537,54,162,565,356,02538.jpg,False,77,train
2538,64,121,365,261,02539.jpg,False,18,train
2539,7,133,716,444,02540.jpg,False,1,train
2540,20,12,651,475,02541.jpg,False,44,train
2541,104,102,915,581,02542.jpg,False,154,train
2542,22,58,179,136,02543.jpg,False,79,train
2543,39,275,1143,810,02544.jpg,False,56,train
2544,14,53,251,194,02545.jpg,False,83,train
2545,12,40,251,167,02546.jpg,False,53,train
2546,70,165,542,309,02547.jpg,False,86,train
2547,23,56,620,429,02548.jpg,False,118,val
2548,189,218,1063,588,02549.jpg,False,44,val
2549,20,170,639,421,02550.jpg,False,28,train
2550,32,43,186,124,02551.jpg,False,105,train
2551,37,74,269,169,02552.jpg,False,104,val
2552,51,193,593,381,02553.jpg,False,42,train
2553,106,152,928,618,02554.jpg,False,126,train
2554,93,162,714,418,02555.jpg,False,132,train
2555,10,31,293,157,02556.jpg,False,20,train
2556,30,31,189,130,02557.jpg,False,87,train
2557,11,42,251,157,02558.jpg,False,147,train
2558,16,26,690,462,02559.jpg,False,80,train
2559,16,49,383,277,02560.jpg,False,133,train
2560,51,4,508,255,02561.jpg,False,23,train
2561,77,150,618,397,02562.jpg,False,172,train
2562,87,224,1521,926,02563.jpg,False,173,train
2563,27,165,750,466,02564.jpg,False,70,train
2564,120,66,585,425,02565.jpg,False,194,train
2565,59,162,971,635,02566.jpg,False,22,train
2566,108,29,1427,925,02567.jpg,False,163,train
2567,30,41,267,179,02568.jpg,False,103,train
2568,95,124,431,308,02569.jpg,False,92,train
2569,81,102,596,419,02570.jpg,False,76,val
2570,239,180,692,417,02571.jpg,False,145,val
2571,6,102,609,410,02572.jpg,False,176,train
2572,275,53,1359,923,02573.jpg,False,111,train
2573,527,299,1197,692,02574.jpg,False,96,val
2574,51,69,618,372,02575.jpg,False,60,train
2575,115,38,526,296,02576.jpg,False,61,train
2576,21,45,281,133,02577.jpg,False,8,train
2577,18,107,630,340,02578.jpg,False,113,train
2578,69,29,408,236,02579.jpg,False,83,train
2579,39,2,436,192,02580.jpg,False,150,train
2580,12,34,398,254,02581.jpg,False,114,train
2581,103,215,667,475,02582.jpg,False,172,train
2582,6,8,567,342,02583.jpg,False,184,val
2583,33,48,458,289,02584.jpg,False,11,train
2584,9,71,446,345,02585.jpg,False,83,train
2585,30,48,404,277,02586.jpg,False,50,val
2586,150,119,481,368,02587.jpg,False,175,train
2587,19,82,400,319,02588.jpg,False,113,train
2588,71,192,594,465,02589.jpg,False,2,train
2589,51,74,264,185,02590.jpg,False,66,train
2590,256,187,1001,462,02591.jpg,False,111,val
2591,23,65,624,415,02592.jpg,False,63,val
2592,253,220,662,445,02593.jpg,False,38,train
2593,18,58,439,269,02594.jpg,False,9,train
2594,129,413,946,879,02595.jpg,False,133,train
2595,95,208,880,715,02596.jpg,False,80,val
2596,48,92,209,181,02597.jpg,False,69,train
2597,40,38,224,155,02598.jpg,False,13,train
2598,17,45,438,290,02599.jpg,False,85,train
2599,18,59,389,264,02600.jpg,False,16,train
2600,168,9,1169,880,02601.jpg,False,93,train
2601,253,16,534,174,02602.jpg,False,183,train
2602,32,35,233,158,02603.jpg,False,66,train
2603,34,4,264,195,02604.jpg,False,174,train
2604,10,34,627,322,02605.jpg,False,5,train
2605,37,147,973,638,02606.jpg,False,49,train
2606,52,197,1936,1339,02607.jpg,False,148,train
2607,21,23,693,381,02608.jpg,False,75,train
2608,75,203,1486,1024,02609.jpg,False,63,train
2609,41,122,601,352,02610.jpg,False,86,train
2610,8,94,285,200,02611.jpg,False,83,train
2611,17,147,548,362,02612.jpg,False,97,train
2612,44,95,595,435,02613.jpg,False,152,train
2613,53,105,461,337,02614.jpg,False,76,train
2614,27,35,379,255,02615.jpg,False,107,val
2615,237,88,657,372,02616.jpg,False,150,train
2616,280,158,777,491,02617.jpg,False,139,train
2617,37,10,400,300,02618.jpg,False,123,train
2618,4,89,680,379,02619.jpg,False,62,train
2619,5,42,797,406,02620.jpg,False,11,train
2620,44,114,597,435,02621.jpg,False,186,train
2621,57,39,200,156,02622.jpg,False,89,train
2622,41,132,672,431,02623.jpg,False,191,train
2623,52,147,981,547,02624.jpg,False,80,val
2624,53,102,398,234,02625.jpg,False,14,train
2625,67,361,1861,1057,02626.jpg,False,104,val
2626,11,11,293,168,02627.jpg,False,27,train
2627,27,15,310,222,02628.jpg,False,112,train
2628,69,284,1105,786,02629.jpg,False,191,train
2629,153,94,553,356,02630.jpg,False,22,train
2630,25,50,623,417,02631.jpg,False,164,val
2631,55,224,884,573,02632.jpg,False,14,train
2632,1,56,402,251,02633.jpg,False,59,train
2633,72,199,961,744,02634.jpg,False,105,train
2634,39,172,1451,902,02635.jpg,False,163,train
2635,121,287,1500,898,02636.jpg,False,159,train
2636,63,105,597,420,02637.jpg,False,77,val
2637,92,158,585,416,02638.jpg,False,88,train
2638,44,78,529,329,02639.jpg,False,81,train
2639,27,80,613,402,02640.jpg,False,74,train
2640,71,35,587,375,02641.jpg,False,12,train
2641,9,12,595,354,02642.jpg,False,184,train
2642,14,82,596,422,02643.jpg,False,57,train
2643,12,57,240,134,02644.jpg,False,105,val
2644,87,75,494,327,02645.jpg,False,8,train
2645,74,87,319,264,02646.jpg,False,96,train
2646,25,36,292,170,02647.jpg,False,140,train
2647,6,38,289,163,02648.jpg,False,81,train
2648,65,14,458,326,02649.jpg,False,27,train
2649,119,64,2029,1533,02650.jpg,False,187,train
2650,9,118,1007,590,02651.jpg,False,96,train
2651,18,57,903,686,02652.jpg,False,145,train
2652,53,301,963,615,02653.jpg,False,163,val
2653,115,47,812,543,02654.jpg,False,56,train
2654,23,50,626,461,02655.jpg,False,31,train
2655,38,30,240,138,02656.jpg,False,15,train
2656,16,35,286,225,02657.jpg,False,150,train
2657,27,37,611,444,02658.jpg,False,63,train
2658,25,69,487,356,02659.jpg,False,109,train
2659,32,113,527,407,02660.jpg,False,171,val
2660,17,5,282,173,02661.jpg,False,75,train
2661,42,81,765,507,02662.jpg,False,81,train
2662,14,84,627,398,02663.jpg,False,2,val
2663,137,131,836,503,02664.jpg,False,100,train
2664,152,167,1095,681,02665.jpg,False,138,train
2665,33,39,374,242,02666.jpg,False,128,train
2666,1,27,799,600,02667.jpg,False,56,train
2667,48,10,402,284,02668.jpg,False,83,val
